Filename,URL,Caption,Hashtags,Mentions
20.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/131889131_2745954278956581_8197892660322339114_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=3JQn66-6nVgQ7kNvgHx173c&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYA4YgME5rvAeX1SQhpRIL-BydHou8ePK1lv7C9SpL2r6Q&oe=6663FA13&_nc_sid=49ed71,"Ep. 16 - Religious Superiority is out NOW! It’s one of Amanda’s favorite episodes from this season, and it’s also the final episode of season one! 🖤🤍💜\nGive it a listen and stay tuned for our season two trailer dropping next week.",,
21.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/131579363_389322892176940_1229326067730195889_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=aRt-RqMKlk0Q7kNvgFAdgaG&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYCRS6N-SyEOUWE7FcE24Rx1n4F5ab9DRB1GhcVGWNd74A&oe=6663E87A&_nc_sid=49ed71,"That’s a wrap folks 🎬 our final episode of Season 1 drops tomorrow, and it’s ALL about religious superiority.\nDid your church or denomination ever present itself as superior to other denominations (or religions)? Tell us about it below!",,
22.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/131233735_140439244310657_5701318660064978492_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=3tSeX1F8Ko8Q7kNvgG-Zntn&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYA7lgCof3XU6OhMXZQKFwrsDoY-HJVvAApZmjXLTlXQlw&oe=66601A9E&_nc_sid=49ed71,"That’s right, folks! Season One (an intro to our experiences in the church) is coming to a close THIS WEEK.\n\nWe’re taking a few weeks to rest then continuing to record Season Two: A Critical Look at the Bible. \n\nWe are two liberal studies majors who are STOKED to read and research this ancient text and apply historic, cultural, and feminist lenses to it. Let us know if there are any topics or chapters you want us to hit up first!",,
23.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/130478531_1353485568333290_8310263749855888146_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=Wdb8EAunvxsQ7kNvgHCO0g8&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYByOx1sDGdWyrcPo8mm4fBQg5Yc6NPPt5gwbyqZiSDNSA&oe=666401C2&_nc_sid=49ed71,Ep. 15 - 💰 💵 💸\nHave you listened yet? Link in bio!,,
24.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/130473927_214044703463968_3676285555479612677_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=L0pilRk26IsQ7kNvgHtkc1b&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYClZ3Q2n7txn74yZLyw677WnOhleR3KD-NXNgaoH1xqcA&oe=6663F042&_nc_sid=49ed71,"💜 New Episode Drops Tomorrow 💜\nWe have TWO episodes remaining in this season! Listen to us talk about money, tithing, and giving to charity tomorrow wherever podcasts are found!",,
25.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/130444074_436724740684723_4935818598728225842_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=fNm3-rh37YwQ7kNvgGNS8tW&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYCfDaxNqNtQfbg8MUe42J7xCZTuzwZVh1YKPlEmoXLAJg&oe=665FF21D&_nc_sid=49ed71,"Interacting with us on social media AND streaming platforms helps others find us! Please remember to rate, review, and subscribe to our podcast wherever you listen 🎧",,
26.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/130310017_501412760797808_7784281482416719887_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=DWNHNRENMAMQ7kNvgF833WK&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYAwoCU5VcrfE9lkjZr6uddmKki5IJcthqnlUVSi9iXYmg&oe=666401F5&_nc_sid=49ed71,"Ep. 14 - We’re a few days late and a couple quotes short, and THAT’S how you know it’s almost finals week. Full quotes will be coming your way for our next episode 😉",,
27.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/129725250_420199095820956_4209809909832035181_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=CwNTV23PIsAQ7kNvgGmyPbc&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYCeYgg6l5VKzV7SatqaG26P6ZoNIC8Pcs8v-liYZphbww&oe=6664024B&_nc_sid=49ed71,"Ep. 14 drops tomorrow and it’s perfect for seminary drop outs, ex-youth-pastor-wannabes, and anyone who went to school to study the Bible because they felt pressured to.\n🖤\nDo you believe God or a higher power has a plan or purpose for your life? Share in the comments below!",,
28.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/127164685_194108122201666_3937310372678624897_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=bpXc4PGGLw0Q7kNvgEGVKq0&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYAKqmbW9u19sY0VQv76kUqDdH22_7EePYPaogywAllvZw&oe=666402DA&_nc_sid=49ed71,Ep. 13 is all about volunteering or working at a church or para-church organization (like a summer camp) aaaaaand mission trips (big ooof.) Have you listened yet?! Let us know what you think! 💜,,
29.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/127319752_3918982201487518_5011268835189669420_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=1kDYqWU_vaUQ7kNvgHRfcWr&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYC2Uo1TOLAPUwFRVvo0Sjqr0Gf23s5i6Mfu2rAP-CuPaw&oe=6663FB93&_nc_sid=49ed71,We got a little busy watching tv and eating turkey yesterday and forgot to announce our new episode...which is out! Right now! Go listen and tell us what you think 💖💜,,
30.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/127985214_286455676135284_5315208293766946911_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=QEYyQZQOT94Q7kNvgGhVgD1&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYALFtjvJ9L5CzQrgazXAaOE1CrnacbpHFgGsckPjjYP0Q&oe=66602160&_nc_sid=49ed71,"Today is a complicated day for anyone who is aware of the United States’ colonialism throughout history. This  history of bloodshed and colonization is not worth celebrating, yet today among all other days is a day to practice gratitude. \n\nToday we ask you to acknowledge the stolen land you live on (@nativelandnet / native-land.ca is a great resource) and practice gratitude for what you have that is keeping your spirits up in this exhausting year.",,nativelandnet
31.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/126055272_122513002809984_3311745555866243106_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=WAnkoCILDG0Q7kNvgEd_FO-&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYA_tNokRVQbJjydD9BApGkL_fvz32KDAaqwpe9e1NxkgQ&oe=66641BDF&_nc_sid=49ed71,"Ep. 12 - The Destructive Side Effects of Purity Culture is out now, and this week you get THREE quotes to peruse before listening 💜 CW: we DO get into r*pe culture in this episode, so be prepared.",,
32.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/125920314_469770447327641_3873901979668790200_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=LzgDQiO1vfUQ7kNvgHFrt-6&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYA4RMFu8vMwmIIYBhZtNKez64vIIqP2J8LeFit0HmJ0fQ&oe=6663F8AE&_nc_sid=49ed71,"Ep. 12 - The Destructive Effects of Purity Culture is coming to you LIVE tomorrow! Thank you to all our listeners who sent in their stories 💗 \nIf you didn’t get the chance to send us a voice message, you can share your purity culture baggage below if you feel comfortable with that 💼 💜",,
33.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/126214908_1064739710642759_2472013295158946414_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=agUZBwd-W4oQ7kNvgHy5ctO&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYBnLoSpLG8DjwJOc27P9YWYaGacv1078pBjSwcDwxCLPA&oe=665FFD88&_nc_sid=49ed71,This week we have an episode on 🥁 PURITY CULTURE 🥁 and how we see it contribute to r*pe culture.\n💜🖤🤍\nBuckle your seatbelts. It’s going to be a content-warning bumpy ride.,,
34.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/124924021_355209652242017_7372532921108933883_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=e0m0RbeCP4UQ7kNvgHVCNdu&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYCjWpp37w_jSpP71DYgFY4wJqD3DDPlEppg1SZWAcv98Q&oe=6663F9D2&_nc_sid=49ed71,Have you listened to episode 11 yet? 🏳️‍🌈✝️🏳️‍🌈,,
35.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/125061861_830869137481897_521026117441591587_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=4pEYpvXAZa8Q7kNvgEIL33Z&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYCT-dI1QeLe7edFOyxVPCU3ZWDS5nIPl2TxOeXsmEnrRw&oe=6663EC5C&_nc_sid=49ed71,Tomorrow’s episode is a bit of a doozy—you might cry. I know we almost did. \n❤️🧡💛💚💙💜🖤🤎🤍💖,,
